STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130111 19:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130111 20:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130123 19:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130123 20:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130123 21:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130123 22:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130123 23:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 00:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 01:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 02:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 03:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 09:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 10:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 16:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 17:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 18:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 19:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 22:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130124 23:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 00:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 01:00,0.03, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 02:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 03:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 04:00,0.06, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 05:00,0.07, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 06:00,0.03, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 07:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 08:00,0.03, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 09:00,0.06, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 10:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 14:00,0.03, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 15:00,0.02, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 16:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 17:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 18:00,0.08, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130125 19:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 00:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 09:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 11:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 12:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 13:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 15:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 16:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 17:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130126 18:00,0.01, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 02:00,0.05, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 03:00,0.10, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 04:00,0.04, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 06:00,0.06, , 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 07:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 08:00,0.00,T, 
COOP:040897,BLUE CANYON NYACK AIRPORT CA US,1608.1,39.2774,-120.7102,20130127 09:00,0.00,T, 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130101 01:00,0.00,g, 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130110 20:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130126 04:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130126 06:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130126 08:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130126 10:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130126 13:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130126 19:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130127 09:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130127 19:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130127 20:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130127 21:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130127 22:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130128 01:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130128 04:00,0.10, , 
COOP:420086,ALTON UT US,2145.8,37.4402,-112.4819,20130129 16:00,0.10, , 
COOP:030616,BERRYVILLE 6 NW AR US,359.7,36.4294,-93.6255,20130101 00:00,999.99,}, 
COOP:030616,BERRYVILLE 6 NW AR US,359.7,36.4294,-93.6255,20130101 01:00,0.00,g, 
COOP:030616,BERRYVILLE 6 NW AR US,359.7,36.4294,-93.6255,20130101 02:00,999.99,{, 
COOP:041076,BRIDGEPORT RANGER STATION CA US,1963.2,38.2505,-119.2161,20130101 01:00,0.00,g, 
COOP:041076,BRIDGEPORT RANGER STATION CA US,1963.2,38.2505,-119.2161,20130129 10:00,0.10, , 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130101 01:00,0.00,g, 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130103 16:00,0.10, , 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130104 00:00,0.10, , 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130105 02:00,999.99,[, 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130107 00:00,999.99,], 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130109 19:00,0.10, , 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130109 20:00,0.10, , 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130109 21:00,0.20, , 
COOP:291469,CARLSBAD NM US,951,32.3479,-104.2224,20130109 23:00,0.10, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 01:00,0.00,g, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 09:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 10:00,0.08, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 11:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 12:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 13:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 14:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 15:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 16:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 17:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 18:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 19:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 20:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 21:00,0.06, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 22:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130101 23:00,0.06, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130102 00:00,0.07, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130102 01:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130102 02:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130102 03:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130105 21:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130105 22:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130105 23:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130106 00:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130106 01:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130106 02:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130106 03:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130109 21:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130110 21:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130110 22:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130110 23:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 06:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 07:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 08:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 09:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 10:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 13:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 14:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 18:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 19:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 20:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 21:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 22:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130111 23:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 01:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 02:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 03:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 04:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 05:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 06:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 07:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 08:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 09:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 10:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 11:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 12:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 19:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130114 20:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 01:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 02:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 11:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 12:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 13:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 14:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 15:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 19:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 20:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130115 23:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 00:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 01:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 02:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 03:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 04:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 06:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 07:00,0.09, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 08:00,0.07, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 09:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 10:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 11:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 12:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 13:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 15:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 16:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 17:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 20:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 21:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 22:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130116 23:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 00:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 01:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 02:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 03:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 04:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 05:00,0.08, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 06:00,0.08, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 07:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 08:00,0.02, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 09:00,0.04, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 10:00,0.08, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 11:00,0.07, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 12:00,0.13, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 13:00,0.14, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 14:00,0.24, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 15:00,0.36, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 16:00,0.07, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 17:00,0.33, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 18:00,0.27, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 19:00,0.16, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 20:00,0.19, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 21:00,0.10, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130117 22:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 09:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 10:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 11:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 12:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 13:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 14:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 15:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 16:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130125 21:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130128 07:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130128 09:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130129 19:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130129 20:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 15:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 16:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 17:00,0.17, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 18:00,0.86, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 19:00,0.12, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 20:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 21:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 22:00,0.01, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130130 23:00,0.03, , 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130131 00:00,0.00,T, 
COOP:380170,ANDERSON REGIONAL AIRPORT SC US,233.7,34.498,-82.70924,20130131 01:00,0.00,T, 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 01:00,0.00,g, 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 06:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 07:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 08:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 09:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 11:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 13:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 15:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 18:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130101 20:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130106 01:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130109 10:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130109 21:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130111 06:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130111 09:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130111 22:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130111 23:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130113 11:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130113 18:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130113 19:00,0.30, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130113 20:00,0.60, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130113 21:00,0.20, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130113 22:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130114 02:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130114 10:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130114 12:00,0.10, , 
COOP:011099,BRIDGEPORT 5 NW AL US,204.2,34.9786,-85.8008,20130114 14:00,0.10, , 
